open,high,low,close,volume,datetime
137.5,137.5,137.33,137.33,200,1666356000000
137.65,137.65,137.65,137.65,440,1666356600000
137.4507,137.71,137.45,137.71,1281,1666356900000
137.68,138.68,137.67,138.68,3653,1666357200000
138.65,139.09,137.901,138.13,15497,1666357500000
138.21,138.25,138.1,138.25,600,1666357800000
138.31,138.31,138.31,138.31,300,1666358100000
138.2,138.9392,137.9641,138.9392,705,1666358400000
138.48,138.48,136.62,137.57,334730,1666359000000
137.57,138.52,137.41,138.04,48015,1666359300000
138.14,138.37,137.29,138.3,93367,1666359600000
138.18,139.15,138.1025,138.82,84060,1666359900000
138.93,139.55,138.61,139.245,51363,1666360200000
139.305,140.11,139.06,140.11,47350,1666360500000
140.1005,140.41,139.927,140.21,67898,1666360800000
140.09,140.65,139.95,140.3827,48166,1666361100000
140.3635,140.66,140.0314,140.29,30607,1666361400000
140.31,140.31,139.71,139.82,24677,1666361700000
139.78,139.965,139.0575,139.11,32893,1666362000000
139.16,139.231,138.83,138.91,43419,1666362300000
138.8,139.185,138.5,138.54,43360,1666362600000
138.52,138.71,138.05,138.171,47460,1666362900000
138.2116,138.984,138.1,138.7,34528,1666363200000
138.73,139.07,138.54,138.92,34957,1666363500000
138.87,139.11,138.7,138.7,28397,1666363800000
138.66,138.84,137.95,138.12,41159,1666364100000
138.11,138.255,137.765,137.91,48709,1666364400000
137.935,138.35,137.8301,138.35,33533,1666364700000
138.285,138.69,138.19,138.21,28802,1666365000000
138.16,138.4531,138.04,138.24,34632,1666365300000
138.21,138.645,138.0,138.29,34488,1666365600000
138.33,138.73,138.26,138.535,26735,1666365900000
138.58,139.42,138.58,139.3559,51186,1666366200000
139.36,139.36,138.69,138.93,20910,1666366500000
139.0,139.69,138.7655,139.515,33027,1666366800000
139.46,139.68,139.195,139.38,63768,1666367100000
139.42,139.5291,139.14,139.27,67174,1666367400000
139.2681,139.75,139.07,139.705,53950,1666367700000
139.74,140.23,139.74,140.17,45680,1666368000000
140.16,140.23,139.77,140.0,60475,1666368300000
139.96,140.13,139.6911,140.0,54243,1666368600000
140.0,140.01,139.7,139.85,28829,1666368900000
139.84,140.19,139.61,140.07,50162,1666369200000
140.035,140.11,139.57,139.66,46819,1666369500000
139.66,140.05,139.37,139.99,60628,1666369800000
139.99,140.14,139.66,139.73,47483,1666370100000
139.695,140.21,139.695,140.165,47112,1666370400000
140.18,140.6,140.18,140.4,60917,1666370700000
140.43,140.7,140.4073,140.64,71632,1666371000000
140.6322,140.76,140.28,140.28,62562,1666371300000
140.33,140.69,140.26,140.63,26300,1666371600000
140.6499,140.6499,140.21,140.279,27645,1666371900000
140.26,140.3371,140.08,140.13,29677,1666372200000
140.13,140.22,139.92,140.185,31846,1666372500000
140.15,140.22,139.6912,139.7925,31818,1666372800000
139.76,140.2,139.76,140.095,21141,1666373100000
140.1,140.36,140.08,140.27,25794,1666373400000
140.27,140.4,140.17,140.4,17640,1666373700000
140.41,140.51,140.31,140.34,31455,1666374000000
140.35,140.6,140.35,140.5,19124,1666374300000
140.53,140.7,140.46,140.52,38956,1666374600000
140.49,140.5299,140.21,140.5227,20890,1666374900000
140.5597,140.72,140.5174,140.65,23882,1666375200000
140.6899,140.74,140.5601,140.585,29800,1666375500000
140.61,140.67,140.31,140.38,16641,1666375800000
140.4,140.4507,140.0213,140.22,35090,1666376100000
140.2,140.3762,140.2,140.27,15181,1666376400000
140.25,140.55,140.18,140.48,22598,1666376700000
140.52,140.73,140.5001,140.5001,20068,1666377000000
140.59,140.6199,140.41,140.6,47167,1666377300000
140.58,140.6083,140.31,140.31,23255,1666377600000
140.32,140.49,140.18,140.45,30077,1666377900000
140.42,140.44,140.11,140.17,19693,1666378200000
140.13,140.32,140.1,140.2009,23576,1666378500000
140.2,140.5,140.1841,140.47,43515,1666378800000
140.46,140.4888,140.24,140.36,21172,1666379100000
140.39,140.54,140.28,140.535,33168,1666379400000
140.52,140.73,140.44,140.6992,32695,1666379700000
140.7,140.84,140.65,140.7668,88205,1666380000000
140.79,140.94,140.74,140.8969,45684,1666380300000
140.93,140.96,140.73,140.865,41608,1666380600000
140.865,141.05,140.76,141.042,85722,1666380900000
141.04,141.22,141.0,141.1333,64282,1666381200000
141.1,141.15,140.98,141.09,62243,1666381500000
141.1,141.165,140.915,141.1299,123765,1666381800000
141.11,141.33,141.07,141.33,234701,1666382100000
141.32,141.32,140.5,141.0,409549,1666382400000
141.0,141.0,141.0,141.0,100,1666382700000
141.1,141.2997,141.02,141.2997,3800,1666383000000
141.32,141.32,141.05,141.05,644,1666383300000
141.1,141.1,141.1,141.1,825,1666383900000
141.32,141.32,141.32,141.32,11132,1666384200000
141.22,141.22,141.201,141.201,1200,1666384500000
141.21,141.21,141.1,141.1,2151,1666384800000
141.0102,141.0102,141.0102,141.0102,335,1666385100000
141.22,141.32,141.22,141.32,1155,1666385400000
141.3404,141.35,141.32,141.35,793,1666386300000
141.3,141.35,141.3,141.34,2181,1666386600000
141.48,141.643,141.48,141.5,1305,1666386900000
141.64,141.64,141.64,141.64,279,1666387200000
141.5,141.67,141.5,141.65,1522,1666387500000
141.65,141.65,141.5999,141.6,3850,1666387800000
141.74,141.74,141.74,141.74,600,1666388100000
141.7,141.7,141.7,141.7,100,1666388700000
141.6,141.6,141.6,141.6,100,1666389300000
141.7,141.7,141.6,141.6,600,1666389600000
141.51,141.51,141.51,141.51,139,1666389900000
141.67,141.67,141.58,141.58,245,1666390200000
141.42,141.42,141.42,141.42,100,1666391100000
141.45,141.45,141.45,141.45,133,1666392600000
141.7,141.7,141.7,141.7,100,1666393200000
141.43,141.43,141.43,141.43,180,1666393800000
141.43,141.43,141.43,141.43,200,1666394100000
141.44,141.7,141.44,141.6,1698,1666394700000
141.45,141.45,141.45,141.45,120,1666395300000
141.6,141.6,141.6,141.6,200,1666395900000
141.5,141.5,141.5,141.5,1080,1666396200000
141.5,141.5,141.5,141.5,700,1666396500000
